0352VME01402,0,중부선,352,128209642.7,35075008.8,1286476352,0,VMS_INFO,상행,reserved1,고성터널 외 후방345m(통영방향)
0400VME00201,0,평택제천선,400,127384893.8,36973657,1286476352,0,VMS_INFO,상행,reserved1,음성방향 안진터널(터널진입로)
0400VMS00301,0,평택제천선,400,127411452.1,36957268.1,1286476352,0,VMS_INFO,하행,reserved1,평택방향 안진터널 외 전방300m
0450VME00801,0,중부내륙선,450,128225504.5,36298135.5,1286476352,0,VMS_INFO,상행,reserved1,상주터널 입구 앞 500m(하행)
0450VME01001,0,중부내륙선,450,128139827.9,36655376.3,1286476352,0,VMS_INFO,상행,reserved1,문경2터널 외 420m (양평방향)
0450VME01002,0,중부내륙선,450,128094399.6,36724591.2,1286476352,0,VMS_INFO,상행,reserved1,문경2터널 외 360m (양평방향)
0450VME01003,0,중부내륙선,450,128061752.5,36747131.7,1286476352,0,VMS_INFO,상행,reserved1,문경새재터널 외 670m (양평방향)
0450VME01005,0,중부내륙선,450,127948528.7,36850189.3,1286476352,0,VMS_INFO,상행,reserved1,중부내륙선 양평방향 장연터널 206.26Km
0300VME00100,0,청원상주선,300,127468031.1,36553856.6,1286476352,0,VMS_INFO,상행,reserved1,청원상주 상주방향 문의IC
0300VME00200,0,청원상주선,300,127592795,36500932.6,1286476352,0,VMS_INFO,상행,reserved1,청원상주 상주방향 회인IC
0300VME00300,0,청원상주선,300,127683319.6,36468938,1286476352,0,VMS_INFO,상행,reserved1,청원상주 상주방향 보은IC
0300VME00400,0,청원상주선,300,127757902.8,36454693.6,1286476352,0,VMS_INFO,상행,reserved1,청원상주 상주방향 속리산IC
0300VME00500,0,청원상주선,300,127932503.6,36443343.5,1286476352,0,VMS_INFO,상행,reserved1,청원상주 상주방향 화서IC
0300VME00600,0,청원상주선,300,128121960.2,36373632.5,1286476352,0,VMS_INFO,상행,reserved1,청원상주 상주방향 남상주IC
0300VME00700,0,청원상주선,300,128209307.3,36369054.4,1286476352,0,VMS_INFO,상행,reserved1,청원상주 상주방향 상주JCT
0300VMS00100,0,청원상주선,300,127470885.9,36551775.6,1286476352,0,VMS_INFO,하행,reserved1,청원상주 청원방향 청원JCT
0300VMS00200,0,청원상주선,300,127535827.6,36518761.4,1286476352,0,VMS_INFO,하행,reserved1,청원상주 청원방향 문의IC
0300VMS00300,0,청원상주선,300,127650676.7,36473618.2,1286476352,0,VMS_INFO,하행,reserved1,청원상주 청원방향 회인IC
0300VMS00500,0,청원상주선,300,127824759.5,36455403.9,1286476352,0,VMS_INFO,하행,reserved1,청원상주 청원방향 속리산IC
0300VMS00600,0,청원상주선,300,128007695.6,36438209.5,1286476352,0,VMS_INFO,하행,reserved1,청원상주 청원방향 화서IC
0300VMS00700,0,청원상주선,300,128174431.8,36374132.9,1286476352,0,VMS_INFO,하행,reserved1,청원상주 청원방향 남상주IC
0010VMS02300,0,경부선,10,127415731.2,36601390.5,1286476352,0,VMS_INFO,하행,reserved1,경부 부산방향 남이
0010VMS02400,0,경부선,10,127373725.1,36651139.8,1286476352,0,VMS_INFO,하행,reserved1,경부 부산방향 307.6KM 청주
0010VMS02500,0,경부선,10,127372738.6,36668482.6,1286476352,0,VMS_INFO,하행,reserved1,경부 부산방향 청주
0010VMS02600,0,경부선,10,127178892.3,36771933.5,1286476352,0,VMS_INFO,하행,reserved1,경부 부산방향 목천IC
0010VMS02700,0,경부선,10,127165656.7,36812986.7,1286476352,0,VMS_INFO,하행,reserved1,경부 부산방향 천안JC
0010VMS02800,0,경부선,10,127184337.6,36858564.1,1286476352,0,VMS_INFO,하행,reserved1,경부 부산방향 천안
0010VMS02900,0,경부선,10,127148370.3,37009055.6,1286476352,0,VMS_INFO,하행,reserved1,경부 부산방향 안성
0010VMS03100,0,경부선,10,127087191.3,37157191.3,1286476352,0,VMS_INFO,하행,reserved1,경부 부산방향 오산
0010VMS03400,0,경부선,10,127103522.1,37308556.4,1286476352,0,VMS_INFO,하행,reserved1,경부 부산방향 수원
0010VMS03500,0,경부선,10,127103428.1,37326558.1,1286476352,0,VMS_INFO,하행,reserved1,경부 부산방향 신갈JC(도형식)
0010VMS03600,0,경부선,10,127103312.3,37353560.7,1286476352,0,VMS_INFO,하행,reserved1,경부 부산방향 서울TG(LCS)
0010VMS03700,0,경부선,10,127102654.1,37386879.7,1286476352,0,VMS_INFO,하행,reserved1,경부 부산방향 서울TG
0010VMS03800,0,경부선,10,127099936.4,37400299.3,1286476352,0,VMS_INFO,하행,reserved1,경부 국도 판교(지하차도)
0010VMS03900,0,경부선,10,127089788,37410531.2,1286476352,0,VMS_INFO,하행,reserved1,경부 부산방향 판교
0010VMS04000,0,경부선,10,127033288.3,37470405.8,1286476352,0,VMS_INFO,하행,reserved1,경부 부산방향 양재
3000VMS00100,0,대전남부순환선,3000,127337665.2,36291682.5,1286476352,0,VMS_INFO,하행,reserved1,대전남부순환 서대전방향 2.375KM 서대전분기점
4510VME00100,0,중부내륙지선,4510,128480769.2,35800601.1,1286476352,0,VMS_INFO,상행,reserved1,구마 금호방향 화원TG
4510VMS00100,0,중부내륙지선,4510,128435179.9,35692951.1,1286476352,0,VMS_INFO,하행,reserved1,구마 현풍방향 현풍IC
4510VMS00200,0,중부내륙지선,4510,128478231.5,35800243.4,1286476352,0,VMS_INFO,하행,reserved1,구마 현풍방향 화원TG
0200VME00100,0,대구포항선,200,128792714,35953700.4,1286476352,0,VMS_INFO,상행,reserved1,익산포항 포항방향 청통IC
0200VME00200,0,대구포항선,200,128890889,36021199.5,1286476352,0,VMS_INFO,상행,reserved1,익산포항 포항방향 화남IC
0200VMS00100,0,대구포항선,200,128689207.6,35937431.9,1286476352,0,VMS_INFO,하행,reserved1,익산포항 익산방향 도동JC
0200VMS00200,0,대구포항선,200,128948950.5,36044937.2,1286476352,0,VMS_INFO,하행,reserved1,익산포항 익산방향 화남IC
0201VME00200,0,익산장수선,201,127200797,35873726.5,1286476352,0,VMS_INFO,상행,reserved1,익산장수 장수방향 소양
0201VME00300,0,익산장수선,201,127410082.8,35776872,1286476352,0,VMS_INFO,상행,reserved1,익산장수 장수방향 진안
0201VME00400,0,익산장수선,201,127534844.9,35741222.9,1286476352,0,VMS_INFO,상행,reserved1,익산장수 장수방향 장수
0201VMS00100,0,익산장수선,201,127130662.4,35909202.3,1286476352,0,VMS_INFO,하행,reserved1,익산장수 익산방향 익산JC
0201VMS00200,0,익산장수선,201,127219790.3,35866111,1286476352,0,VMS_INFO,하행,reserved1,익산장수 익산방향 완주
0201VMS00300,0,익산장수선,201,127257663.6,35842434.7,1286476352,0,VMS_INFO,하행,reserved1,익산장수 익산방향 소양
0201VMS00400,0,익산장수선,201,127474559.6,35774735.3,1286476352,0,VMS_INFO,하행,reserved1,익산장수 익산방향 진안
0251VME00100,0,호남선,251,127252117.5,35101865.9,1286476352,0,VMS_INFO,상행,reserved1,호남 논산방향 석곡
0251VME00200,0,호남선,251,127065882.1,35261143.3,1286476352,0,VMS_INFO,상행,reserved1,호남 논산방향 대덕JC
0251VME00300,0,호남선,251,126995187.1,35228285.1,1286476352,0,VMS_INFO,상행,reserved1,호남 천안방향 고서JC
0251VME00400,0,호남선,251,126992381,35226507.3,1286476352,0,VMS_INFO,상행,reserved1,호남선 천안방향 65.2KM 고서JC
0251VME00500,0,호남선,251,126948043.6,35215612.4,1286476352,0,VMS_INFO,상행,reserved1,호남 천안방향 동광주TG
0251VME00600,0,호남선,251,126944761,35210801.3,1286476352,0,VMS_INFO,상행,reserved1,호남선 천안방향 69.6KM 동광주TG
0251VME00800,0,호남선,251,126841369.8,35201552.7,1286476352,0,VMS_INFO,상행,reserved1,호남 논산방향 광주TG
0251VME00900,0,호남선,251,126806689.9,35397129.6,1286476352,0,VMS_INFO,상행,reserved1,호남 논산방향 백양사
0251VME01100,0,호남선,251,126945389.8,35679799.8,1286476352,0,VMS_INFO,상행,reserved1,호남 천안방향 삼례IC
0251VME01200,0,호남선,251,126944765.7,35677162.7,1286476352,0,VMS_INFO,상행,reserved1,호남선 천안방향 143.7KM 삼례IC
0251VME01300,0,호남선,251,126965873.4,35705199.6,1286476352,0,VMS_INFO,상행,reserved1,호남 논산방향 금산사
0251VME01400,0,호남선,251,127048094.9,35848186.3,1286476352,0,VMS_INFO,상행,reserved1,호남 논산방향 전주
0251VMS00200,0,호남선,251,127249854,35167377.5,1286476352,0,VMS_INFO,하행,reserved1,호남 순천방향 석곡
0251VMS00300,0,호남선,251,126931640.3,35204114.4,1286476352,0,VMS_INFO,하행,reserved1,호남 순천방향 동광주TG
0251VMS00600,0,호남선,251,126815183.2,35243642.8,1286476352,0,VMS_INFO,하행,reserved1,호남 순천방향 광산
0251VMS00800,0,호남선,251,126811785.3,35361871,1286476352,0,VMS_INFO,하행,reserved1,호남 순천방향 장성JC
0140VME00100,0,고창담양선,140,126660577.6,35410605,1286476352,0,VMS_INFO,상행,reserved1,고창담양 담양방향 0.84KM 남고창
0140VME00300,0,고창담양선,140,126777274,35347658.9,1286476352,0,VMS_INFO,상행,reserved1,고창담양 담양방향 장성JC
0140VME00400,0,고창담양선,140,126861564.1,35268380,1286476352,0,VMS_INFO,상행,reserved1,고창담양 담양방향 북광주
0140VMS00100,0,고창담양선,140,126693698,35387391.1,1286476352,0,VMS_INFO,하행,reserved1,고창담양 고창방향 남고창
0140VMS00300,0,고창담양선,140,126912660.7,35252829.4,1286476352,0,VMS_INFO,하행,reserved1,고창담양 고창방향 북광주 
0140VMS00400,0,고창담양선,140,126998921.5,35250447.7,1286476352,0,VMS_INFO,하행,reserved1,고창담양 고창방향 담양JC
0150VME00200,0,서해안선,150,126479717.7,35073956.4,1286476352,0,VMS_INFO,상행,reserved1,서해안 서울방향 함평
0150VME00300,0,서해안선,150,126628330.7,35396092.3,1286476352,0,VMS_INFO,상행,reserved1,서해안 서울방향 고창JC
0150VME00400,0,서해안선,150,126680434.8,35487360.9,1286476352,0,VMS_INFO,상행,reserved1,서해안 서울방향 선운사
0150VME00600,0,서해안선,150,126835004.8,35809254.8,1286476352,0,VMS_INFO,상행,reserved1,서해안 서울방향 서김제
0150VME00700,0,서해안선,150,126835517.1,35959582.7,1286476352,0,VMS_INFO,상행,reserved1,서해안 서울방향 군산
0150VME00900,0,서해안선,150,126633371.8,36123398.8,1286476352,0,VMS_INFO,상행,reserved1,서해안 서울방향 춘장대IC
0150VME01100,0,서해안선,150,126573417.9,36569425.5,1286476352,0,VMS_INFO,상행,reserved1,서해안 서울방향 홍성
0150VME01300,0,서해안선,150,126554743.8,36688364.7,1286476352,0,VMS_INFO,상행,reserved1,서해안 서울방향 해미IC
0150VME01400,0,서해안선,150,126565582.2,36778840.1,1286476352,0,VMS_INFO,상행,reserved1,서해안 서울방향 서산
0150VME01600,0,서해안선,150,126612785.4,36847333.1,1286476352,0,VMS_INFO,상행,reserved1,서해안 서울방향 당진
0150VME01700,0,서해안선,150,126762278.9,36921489.5,1286476352,0,VMS_INFO,상행,reserved1,서해안 서울방향 송악
0150VME01800,0,서해안선,150,126759133.1,36919057.7,1286476352,0,VMS_INFO,상행,reserved1,서해안 서울방향 송악
0150VME01900,0,서해안선,150,126875150,37026701.7,1286476352,0,VMS_INFO,상행,reserved1,서해안 서울방향 서평택IC
0150VME02000,0,서해안선,150,126877708.4,37032245.9,1286476352,0,VMS_INFO,상행,reserved1,서해안 서울방향 서평택
0150VME02100,0,서해안선,150,126886415.5,37084445.2,1286476352,0,VMS_INFO,상행,reserved1,서해안 서울방향 발안IC
0150VME02200,0,서해안선,150,126870985.7,37199684.2,1286476352,0,VMS_INFO,상행,reserved1,서해안 서울방향 비봉
0150VME02300,0,서해안선,150,126883684.2,37252049.8,1286476352,0,VMS_INFO,상행,reserved1,서해안 서울방향 매송IC
